UNITID,OPEID6,INSTNM,CONTROL,MAIN,CIPCODE,CIPDESC,CREDLEV,CREDDESC,IPEDSCOUNT1,IPEDSCOUNT2,DEBT_ALL_STGP_EVAL_N,DEBT_ALL_STGP_EVAL_MDN,EARN_MDN_HI_1YR,EARN_COUNT_WNE_1YR,EARN_MDN_1YR,EARN_COUNT_WNE_5YR,EARN_MDN_5YR
117788,1223,Los Angeles City College,Public,1,5202,"Business Administration, Management and Operations.",1,Undergraduate Certificate or Diploma,8,18,PS,PS,PS,PS,PS,PS,PS
117788,1223,Los Angeles City College,Public,1,5203,Accounting and Related Services.,1,Undergraduate Certificate or Diploma,4,6,PS,PS,PS,PS,PS,PS,PS
117788,1223,Los Angeles City College,Public,1,5204,Business Operations Support and Assistant Services.,1,Undergraduate Certificate or Diploma,4,1,PS,PS,PS,PS,PS,PS,PS
117788,1223,Los Angeles City College,Public,1,5207,Entrepreneurial and Small Business Operations.,1,Undergraduate Certificate or Diploma,0,2,PS,PS,PS,PS,PS,PS,PS
117788,1223,Los Angeles City College,Public,1,5208,Finance and Financial Management Services.,1,Undergraduate Certificate or Diploma,4,3,PS,PS,PS,PS,PS,PS,PS
117788,1223,Los Angeles City College,Public,1,5210,Human Resources Management and Services.,1,Undergraduate Certificate or Diploma,NA,NA,PS,PS,PS,NA,NA,NA,NA
117788,1223,Los Angeles City College,Public,1,5213,Management Sciences and Quantitative Methods.,1,Undergraduate Certificate or Diploma,NA,NA,PS,PS,PS,NA,NA,NA,NA
117788,1223,Los Angeles City College,Public,1,5215,Real Estate.,1,Undergraduate Certificate or Diploma,16,27,PS,PS,PS,PS,PS,PS,PS
117788,1223,Los Angeles City College,Public,1,5216,Taxation.,1,Undergraduate Certificate or Diploma,5,3,NA,NA,NA,PS,PS,PS,PS
117788,1223,Los Angeles City College,Public,1,5218,"General Sales, Merchandising and Related Marketing Operations.",1,Undergraduate Certificate or Diploma,4,6,PS,PS,PS,PS,PS,PS,PS
117803,6165,Los Angeles County College of Nursing and Allied Health,Public,1,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",1,Undergraduate Certificate or Diploma,0,0,PS,PS,PS,PS,PS,PS,PS
117803,6165,Los Angeles County College of Nursing and Allied Health,Public,1,5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",1,Undergraduate Certificate or Diploma,NA,15,NA,NA,NA,NA,NA,NA,NA
117867,12550,Los Angeles Mission College,Public,1,1003,Graphic Communications.,1,Undergraduate Certificate or Diploma,22,14,PS,PS,PS,PS,PS,PS,PS
117867,12550,Los Angeles Mission College,Public,1,1101,"Computer and Information Sciences, General.",1,Undergraduate Certificate or Diploma,3,3,PS,PS,PS,PS,PS,PS,PS
117867,12550,Los Angeles Mission College,Public,1,1102,Computer Programming.,1,Undergraduate Certificate or Diploma,4,4,PS,PS,PS,PS,PS,PS,PS
117867,12550,Los Angeles Mission College,Public,1,1105,Computer Systems Analysis.,1,Undergraduate Certificate or Diploma,1,2,PS,PS,NA,PS,PS,PS,PS
117867,12550,Los Angeles Mission College,Public,1,1106,Data Entry/Microcomputer Applications.,1,Undergraduate Certificate or Diploma,0,NA,PS,PS,PS,PS,PS,PS,PS
117867,12550,Los Angeles Mission College,Public,1,1110,Computer/Information Technology Administration and Management.,1,Undergraduate Certificate or Diploma,18,14,PS,PS,NA,PS,PS,PS,PS
117867,12550,Los Angeles Mission College,Public,1,1205,Culinary Arts and Related Services.,1,Undergraduate Certificate or Diploma,96,79,PS,PS,PS,PS,PS,PS,PS
117867,12550,Los Angeles Mission College,Public,1,1315,Teaching Assistants/Aides.,1,Undergraduate Certificate or Diploma,1,NA,NA,NA,PS,NA,NA,NA,NA
117867,12550,Los Angeles Mission College,Public,1,1504,Electromechanical Technologies/Technicians.,1,Undergraduate Certificate or Diploma,30,36,PS,PS,PS,PS,PS,PS,PS
117867,12550,Los Angeles Mission College,Public,1,1511,Engineering-Related Technologies/Technicians.,1,Undergraduate Certificate or Diploma,NA,1,NA,NA,NA,NA,NA,NA,NA
117867,12550,Los Angeles Mission College,Public,1,1513,Drafting/Design Engineering Technologies/Technicians.,1,Undergraduate Certificate or Diploma,NA,4,NA,NA,NA,NA,NA,NA,NA
117867,12550,Los Angeles Mission College,Public,1,1905,"Foods, Nutrition, and Related Services.",1,Undergraduate Certificate or Diploma,0,5,NA,NA,PS,PS,PS,PS,PS
117867,12550,Los Angeles Mission College,Public,1,1907,"Human Development, Family Studies, and Related Services.",1,Undergraduate Certificate or Diploma,266,311,PS,PS,PS,PS,PS,PS,PS
117867,12550,Los Angeles Mission College,Public,1,2203,Legal Support Services.,1,Undergraduate Certificate or Diploma,18,12,PS,PS,PS,PS,PS,PS,PS
117867,12550,Los Angeles Mission College,Public,1,2401,"Liberal Arts and Sciences, General Studies and Humanities.",1,Undergraduate Certificate or Diploma,531,449,PS,PS,PS,PS,PS,PS,PS
117867,12550,Los Angeles Mission College,Public,1,4201,"Psychology, General.",1,Undergraduate Certificate or Diploma,NA,1,NA,NA,NA,NA,NA,NA,NA
117867,12550,Los Angeles Mission College,Public,1,4301,Criminal Justice and Corrections.,1,Undergraduate Certificate or Diploma,8,6,PS,PS,PS,PS,PS,PS,PS
117867,12550,Los Angeles Mission College,Public,1,5004,Design and Applied Arts.,1,Undergraduate Certificate or Diploma,8,10,PS,PS,PS,PS,PS,PS,PS
117867,12550,Los Angeles Mission College,Public,1,5100,"Health Services/Allied Health/Health Sciences, General.",1,Undergraduate Certificate or Diploma,20,2,PS,PS,PS,PS,PS,PS,PS
117867,12550,Los Angeles Mission College,Public,1,5108,Allied Health and Medical Assisting Services.,1,Undergraduate Certificate or Diploma,14,7,PS,PS,PS,PS,PS,PS,PS
117867,12550,Los Angeles Mission College,Public,1,5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",1,Undergraduate Certificate or Diploma,3,3,PS,PS,PS,PS,PS,PS,PS
117867,12550,Los Angeles Mission College,Public,1,5202,"Business Administration, Management and Operations.",1,Undergraduate Certificate or Diploma,NA,1,NA,NA,NA,NA,NA,NA,NA
117867,12550,Los Angeles Mission College,Public,1,5203,Accounting and Related Services.,1,Undergraduate Certificate or Diploma,9,4,PS,PS,PS,PS,PS,PS,PS
117867,12550,Los Angeles Mission College,Public,1,5204,Business Operations Support and Assistant Services.,1,Undergraduate Certificate or Diploma,13,14,PS,PS,PS,PS,PS,PS,PS
117894,10340,Los Medanos College,Public,1,1002,Audiovisual Communications Technologies/Technicians.,1,Undergraduate Certificate or Diploma,8,3,PS,PS,PS,PS,PS,PS,PS
117894,10340,Los Medanos College,Public,1,1101,"Computer and Information Sciences, General.",1,Undergraduate Certificate or Diploma,5,3,PS,PS,PS,PS,PS,PS,PS
117894,10340,Los Medanos College,Public,1,1102,Computer Programming.,1,Undergraduate Certificate or Diploma,NA,NA,NA,NA,NA,NA,NA,NA,NA
117894,10340,Los Medanos College,Public,1,1107,Computer Science.,1,Undergraduate Certificate or Diploma,NA,NA,NA,NA,PS,NA,NA,NA,NA
117894,10340,Los Medanos College,Public,1,1109,Computer Systems Networking and Telecommunications.,1,Undergraduate Certificate or Diploma,10,2,PS,PS,PS,PS,PS,PS,PS
117894,10340,Los Medanos College,Public,1,1110,Computer/Information Technology Administration and Management.,1,Undergraduate Certificate or Diploma,0,2,PS,PS,PS,PS,PS,PS,PS
117894,10340,Los Medanos College,Public,1,1401,"Engineering, General.",1,Undergraduate Certificate or Diploma,NA,NA,NA,NA,NA,NA,NA,NA,NA
117894,10340,Los Medanos College,Public,1,1506,Industrial Production Technologies/Technicians.,1,Undergraduate Certificate or Diploma,NA,NA,PS,PS,PS,NA,NA,NA,NA
117894,10340,Los Medanos College,Public,1,1508,Mechanical Engineering Related Technologies/Technicians.,1,Undergraduate Certificate or Diploma,0,0,PS,PS,PS,PS,PS,PS,PS
117894,10340,Los Medanos College,Public,1,1601,"Linguistic, Comparative, and Related Language Studies and Services.",1,Undergraduate Certificate or Diploma,0,0,PS,PS,PS,PS,PS,PS,PS
117894,10340,Los Medanos College,Public,1,1604,"Slavic, Baltic and Albanian Languages, Literatures, and Linguistics.",1,Undergraduate Certificate or Diploma,NA,NA,PS,PS,PS,NA,NA,NA,NA
117894,10340,Los Medanos College,Public,1,1609,"Romance Languages, Literatures, and Linguistics.",1,Undergraduate Certificate or Diploma,2,2,PS,PS,PS,PS,PS,PS,PS
117894,10340,Los Medanos College,Public,1,1616,American Sign Language.,1,Undergraduate Certificate or Diploma,12,5,PS,PS,NA,PS,PS,PS,PS
117894,10340,Los Medanos College,Public,1,1907,"Human Development, Family Studies, and Related Services.",1,Undergraduate Certificate or Diploma,75,64,PS,PS,PS,PS,PS,PS,PS
117894,10340,Los Medanos College,Public,1,2401,"Liberal Arts and Sciences, General Studies and Humanities.",1,Undergraduate Certificate or Diploma,353,390,PS,PS,PS,21,29879,PS,PS
117894,10340,Los Medanos College,Public,1,4301,Criminal Justice and Corrections.,1,Undergraduate Certificate or Diploma,52,51,PS,PS,PS,PS,PS,PS,PS
117894,10340,Los Medanos College,Public,1,4302,Fire Protection.,1,Undergraduate Certificate or Diploma,29,22,PS,PS,PS,PS,PS,PS,PS
117894,10340,Los Medanos College,Public,1,4701,Electrical/Electronics Maintenance and Repair Technologies/Technicians.,1,Undergraduate Certificate or Diploma,9,24,PS,PS,PS,PS,PS,PS,PS
117894,10340,Los Medanos College,Public,1,4703,Heavy/Industrial Equipment Maintenance Technologies/Technicians.,1,Undergraduate Certificate or Diploma,10,9,PS,PS,NA,PS,PS,PS,PS
117894,10340,Los Medanos College,Public,1,4706,Vehicle Maintenance and Repair Technologies/Technicians.,1,Undergraduate Certificate or Diploma,19,22,PS,PS,PS,PS,PS,PS,PS
117894,10340,Los Medanos College,Public,1,4805,Precision Metal Working.,1,Undergraduate Certificate or Diploma,9,2,PS,PS,PS,PS,PS,PS,PS
117894,10340,Los Medanos College,Public,1,5004,Design and Applied Arts.,1,Undergraduate Certificate or Diploma,1,2,PS,PS,PS,PS,PS,PS,PS
117894,10340,Los Medanos College,Public,1,5009,Music.,1,Undergraduate Certificate or Diploma,NA,NA,NA,NA,NA,NA,NA,NA,NA
117894,10340,Los Medanos College,Public,1,5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",1,Undergraduate Certificate or Diploma,NA,16,PS,PS,PS,NA,NA,NA,NA
117894,10340,Los Medanos College,Public,1,5111,Health/Medical Preparatory Programs.,1,Undergraduate Certificate or Diploma,NA,NA,PS,PS,PS,NA,NA,NA,NA
117894,10340,Los Medanos College,Public,1,5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",1,Undergraduate Certificate or Diploma,32,0,PS,PS,PS,PS,PS,PS,PS
117894,10340,Los Medanos College,Public,1,5202,"Business Administration, Management and Operations.",1,Undergraduate Certificate or Diploma,3,1,PS,PS,PS,PS,PS,PS,PS
117894,10340,Los Medanos College,Public,1,5203,Accounting and Related Services.,1,Undergraduate Certificate or Diploma,18,7,PS,PS,PS,PS,PS,PS,PS
117894,10340,Los Medanos College,Public,1,5207,Entrepreneurial and Small Business Operations.,1,Undergraduate Certificate or Diploma,5,3,PS,PS,PS,PS,PS,PS,PS
117894,10340,Los Medanos College,Public,1,5215,Real Estate.,1,Undergraduate Certificate or Diploma,NA,NA,PS,PS,PS,NA,NA,NA,NA
117894,10340,Los Medanos College,Public,1,5219,"Specialized Sales, Merchandising and  Marketing Operations.",1,Undergraduate Certificate or Diploma,10,8,PS,PS,PS,PS,PS,PS,PS
117955,11866,Lu Ross Academy,"Private, for-profit",1,1204,Cosmetology and Related Personal Grooming Services.,1,Undergraduate Certificate or Diploma,177,242,302,6333,17868,264,15389,224,20420
118134,7142,Lyle's College of Beauty,"Private, for-profit",0,1204,Cosmetology and Related Personal Grooming Services.,1,Undergraduate Certificate or Diploma,62,108,84,8556,15156,65,11556,83,18170
118143,7142,Lyle's College of  Beauty,"Private, for-profit",1,1204,Cosmetology and Related Personal Grooming Services.,1,Undergraduate Certificate or Diploma,75,75,84,8556,15156,65,11556,83,18170
118161,13240,Lytles Redwood Empire Beauty College,"Private, for-profit",1,1204,Cosmetology and Related Personal Grooming Services.,1,Undergraduate Certificate or Diploma,82,102,125,8802,22627,115,16502,110,21558
118198,12912,MTI College,"Private, for-profit",1,1109,Computer Systems Networking and Telecommunications.,1,Undergraduate Certificate or Diploma,1,2,NA,NA,NA,PS,PS,PS,PS
118198,12912,MTI College,"Private, for-profit",1,1110,Computer/Information Technology Administration and Management.,1,Undergraduate Certificate or Diploma,24,21,37,9196,PS,34,43827,56,47972
118198,12912,MTI College,"Private, for-profit",1,1204,Cosmetology and Related Personal Grooming Services.,1,Undergraduate Certificate or Diploma,168,158,155,9833,19736,138,21371,119,20434
118198,12912,MTI College,"Private, for-profit",1,2203,Legal Support Services.,1,Undergraduate Certificate or Diploma,15,14,11,PS,PS,PS,PS,22,49967
118198,12912,MTI College,"Private, for-profit",1,5107,Health and Medical Administrative Services.,1,Undergraduate Certificate or Diploma,121,67,65,6631,28278,51,21649,83,39625
118198,12912,MTI College,"Private, for-profit",1,5108,Allied Health and Medical Assisting Services.,1,Undergraduate Certificate or Diploma,115,183,80,6971,28992,76,30707,90,37992
118198,12912,MTI College,"Private, for-profit",1,5110,Clinical/Medical Laboratory Science/Research and Allied Professions.,1,Undergraduate Certificate or Diploma,198,256,PS,8075,31368,102,36215,113,42482
118198,12912,MTI College,"Private, for-profit",1,5203,Accounting and Related Services.,1,Undergraduate Certificate or Diploma,2,6,PS,PS,PS,PS,PS,28,40611
118198,12912,MTI College,"Private, for-profit",1,5204,Business Operations Support and Assistant Services.,1,Undergraduate Certificate or Diploma,13,7,PS,PS,PS,PS,PS,PS,PS
118347,1178,College of Marin,Public,1,106,Applied Horticulture and Horticultural Business Services.,1,Undergraduate Certificate or Diploma,1,1,PS,PS,PS,PS,PS,PS,PS
118347,1178,College of Marin,Public,1,1003,Graphic Communications.,1,Undergraduate Certificate or Diploma,1,0,PS,PS,PS,PS,PS,PS,PS
118347,1178,College of Marin,Public,1,1101,"Computer and Information Sciences, General.",1,Undergraduate Certificate or Diploma,0,1,PS,PS,PS,PS,PS,PS,PS
118347,1178,College of Marin,Public,1,1907,"Human Development, Family Studies, and Related Services.",1,Undergraduate Certificate or Diploma,2,0,PS,PS,PS,PS,PS,PS,PS
118347,1178,College of Marin,Public,1,2203,Legal Support Services.,1,Undergraduate Certificate or Diploma,0,9,PS,PS,PS,PS,PS,PS,PS
118347,1178,College of Marin,Public,1,2613,"Ecology, Evolution, Systematics, and Population Biology.",1,Undergraduate Certificate or Diploma,3,4,PS,PS,NA,PS,PS,PS,PS
118347,1178,College of Marin,Public,1,3099,"Multi/Interdisciplinary Studies, Other.",1,Undergraduate Certificate or Diploma,0,0,PS,PS,PS,PS,PS,PS,PS
118347,1178,College of Marin,Public,1,4301,Criminal Justice and Corrections.,1,Undergraduate Certificate or Diploma,1,0,PS,PS,PS,PS,PS,PS,PS
118347,1178,College of Marin,Public,1,4706,Vehicle Maintenance and Repair Technologies/Technicians.,1,Undergraduate Certificate or Diploma,8,24,PS,PS,PS,PS,PS,PS,PS
118347,1178,College of Marin,Public,1,4805,Precision Metal Working.,1,Undergraduate Certificate or Diploma,1,0,PS,PS,PS,PS,PS,PS,PS
118347,1178,College of Marin,Public,1,5004,Design and Applied Arts.,1,Undergraduate Certificate or Diploma,3,1,NA,NA,NA,PS,PS,PS,PS
118347,1178,College of Marin,Public,1,5106,Dental Support Services and Allied Professions.,1,Undergraduate Certificate or Diploma,22,19,PS,PS,PS,PS,PS,PS,PS
118347,1178,College of Marin,Public,1,5107,Health and Medical Administrative Services.,1,Undergraduate Certificate or Diploma,8,10,PS,PS,PS,PS,PS,PS,PS
118347,1178,College of Marin,Public,1,5108,Allied Health and Medical Assisting Services.,1,Undergraduate Certificate or Diploma,6,3,PS,PS,PS,PS,PS,PS,PS
118347,1178,College of Marin,Public,1,5201,"Business/Commerce, General.",1,Undergraduate Certificate or Diploma,3,3,PS,PS,PS,NA,NA,NA,NA
118347,1178,College of Marin,Public,1,5203,Accounting and Related Services.,1,Undergraduate Certificate or Diploma,7,6,PS,PS,PS,PS,PS,PS,PS
118347,1178,College of Marin,Public,1,5215,Real Estate.,1,Undergraduate Certificate or Diploma,1,2,PS,PS,PS,PS,PS,PS,PS
118684,11672,Mendocino College,Public,1,101,Agricultural Business and Management.,1,Undergraduate Certificate or Diploma,0,1,NA,NA,NA,PS,PS,PS,PS
118684,11672,Mendocino College,Public,1,106,Applied Horticulture and Horticultural Business Services.,1,Undergraduate Certificate or Diploma,0,0,PS,PS,PS,PS,PS,PS,PS
118684,11672,Mendocino College,Public,1,1002,Audiovisual Communications Technologies/Technicians.,1,Undergraduate Certificate or Diploma,2,0,PS,PS,PS,PS,PS,PS,PS
118684,11672,Mendocino College,Public,1,1003,Graphic Communications.,1,Undergraduate Certificate or Diploma,3,2,PS,PS,NA,PS,PS,PS,PS
118684,11672,Mendocino College,Public,1,1106,Data Entry/Microcomputer Applications.,1,Undergraduate Certificate or Diploma,0,0,PS,PS,PS,PS,PS,PS,PS
118684,11672,Mendocino College,Public,1,1108,Computer Software and Media Applications.,1,Undergraduate Certificate or Diploma,1,1,NA,NA,NA,NA,NA,NA,NA
118684,11672,Mendocino College,Public,1,1109,Computer Systems Networking and Telecommunications.,1,Undergraduate Certificate or Diploma,0,1,PS,PS,PS,PS,PS,PS,PS
118684,11672,Mendocino College,Public,1,1205,Culinary Arts and Related Services.,1,Undergraduate Certificate or Diploma,0,0,PS,PS,PS,PS,PS,PS,PS
118684,11672,Mendocino College,Public,1,1517,Energy Systems Technologies/Technicians.,1,Undergraduate Certificate or Diploma,1,0,PS,PS,NA,PS,PS,PS,PS
118684,11672,Mendocino College,Public,1,1907,"Human Development, Family Studies, and Related Services.",1,Undergraduate Certificate or Diploma,3,7,PS,PS,PS,PS,PS,PS,PS
118684,11672,Mendocino College,Public,1,2203,Legal Support Services.,1,Undergraduate Certificate or Diploma,0,0,PS,PS,PS,PS,PS,PS,PS
118684,11672,Mendocino College,Public,1,2401,"Liberal Arts and Sciences, General Studies and Humanities.",1,Undergraduate Certificate or Diploma,104,56,PS,PS,PS,PS,PS,PS,PS
118684,11672,Mendocino College,Public,1,4301,Criminal Justice and Corrections.,1,Undergraduate Certificate or Diploma,1,1,PS,PS,PS,PS,PS,PS,PS
118684,11672,Mendocino College,Public,1,4400,"Human Services, General.",1,Undergraduate Certificate or Diploma,2,2,PS,PS,PS,PS,PS,PS,PS
118684,11672,Mendocino College,Public,1,4604,"Building/Construction Finishing, Management, and Inspection.",1,Undergraduate Certificate or Diploma,0,0,PS,PS,PS,PS,PS,PS,PS
118684,11672,Mendocino College,Public,1,4706,Vehicle Maintenance and Repair Technologies/Technicians.,1,Undergraduate Certificate or Diploma,7,10,PS,PS,PS,PS,PS,PS,PS
118684,11672,Mendocino College,Public,1,4807,Woodworking.,1,Undergraduate Certificate or Diploma,2,1,PS,PS,PS,PS,PS,PS,PS
118684,11672,Mendocino College,Public,1,5005,Drama/Theatre Arts and Stagecraft.,1,Undergraduate Certificate or Diploma,1,0,NA,NA,NA,NA,NA,NA,NA
